work,workLabel,origWork,origWorkLabel,relation,date,language,languageLabel,place,placeLabel,coord
http://www.wikidata.org/entity/Q105943609,Hamlet krolewicz dunski,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1805-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q2089710,"Mynkivtsi, Dunaivtsi Raion",Point(27.1075 48.853888888)
http://www.wikidata.org/entity/Q105943615,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1877-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943612,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943621,Hamlet : tragedya w 5 aktach,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1913-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943626,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1954-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943624,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1922-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q105943625,Hamlet : tragedya w 5 aktach,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1951-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943630,Hamlet królewicz duński,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1957-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943631,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1958-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943629,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1955-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943635,"Hamlet, królewic duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1935-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943638,"Hamlet, królewicz duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1964-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943636,"Hamlet, królewicz duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1961-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943637,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1963-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q1799,Wrocław,Point(17.0325 51.11)
http://www.wikidata.org/entity/Q105943637,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1963-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q1799,Wrocław,Point(17.0325 51.11)
http://www.wikidata.org/entity/Q105943640,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1964-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943646,"Hamlet, książę duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1968-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943647,"Hamlet, królewicz duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1968-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943645,"Hamlet, królewicz duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1965-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943650,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q105943651,"Hamlet, królewicz duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1976-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943648,"Hamlet, królewicz duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1970-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943649,"Hamlet, królewicz duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1973-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943655,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1973-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943652,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1974-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943658,"Hamlet, królewicz duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1978-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943659,"Tragiczna historia Hamleta, księcia Danii",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1978-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q105943659,"Tragiczna historia Hamleta, księcia Danii",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1978-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q105943663,"Hamlet, królewicz duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1984-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943661,Tragiczna historia Hamleta księcia Danii,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1982-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q105943671,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1980-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943675,"Hamlet, książę Danii",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1990-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q268,Poznań,Point(16.933611111 52.408333333)
http://www.wikidata.org/entity/Q105943672,"Hamlet, królewicz duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1986-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943673,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1987-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q105943676,"Hamlet, książę Danii",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1994-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q268,Poznań,Point(16.933611111 52.408333333)
http://www.wikidata.org/entity/Q105943677,"Hamlet, książę Danii",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1995-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q268,Poznań,Point(16.933611111 52.408333333)
http://www.wikidata.org/entity/Q105943680,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1997-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q105943686,"Hamlet, królewicz duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1994-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943691,"Hamlet, królewicz duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1997-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q105943693,"Hamlet, królewicz duński",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1997-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q1799,Wrocław,Point(17.0325 51.11)
http://www.wikidata.org/entity/Q106230838,Król Henryk VI. Część III,http://www.wikidata.org/entity/Q1241754,"Henry VI, Part 3",edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q106361062,Król Ryszard III,http://www.wikidata.org/entity/Q652011,Richard III,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q106361121,Król Ryszard III,http://www.wikidata.org/entity/Q652011,Richard III,edition_or_translation_of,1924-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q623594,Zolochiv,Point(24.903061305 49.807490888)
http://www.wikidata.org/entity/Q106454711,Król Henryk VIII,http://www.wikidata.org/entity/Q672059,Henry VIII,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q106568035,Love's Labour's Lost,http://www.wikidata.org/entity/Q128610,Love's Labour's Lost,edition_or_translation_of,1925-04-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q106568061,Amor vincit omnia,http://www.wikidata.org/entity/Q128610,Love's Labour's Lost,edition_or_translation_of,1774-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,http://www.wikidata.org/entity/Q2079,Leipzig,Point(12.3747329 51.3406321)
http://www.wikidata.org/entity/Q106716204,Tymon Ateńczyk,http://www.wikidata.org/entity/Q284641,Timon of Athens,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q106956591,Ugłaskanie sekutnicy,http://www.wikidata.org/entity/Q332387,The Taming of the Shrew,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q106956763,Figle kobiet,http://www.wikidata.org/entity/Q844836,The Merry Wives of Windsor,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107024655,Q107024655,http://www.wikidata.org/entity/Q206400,The Merchant of Venice,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107208490,Antoniusz i Kleopatra,http://www.wikidata.org/entity/Q606830,Antony and Cleocaca,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107208547,Koryolan,http://www.wikidata.org/entity/Q463126,Coriolanus,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107215014,Jak wam się podoba,http://www.wikidata.org/entity/Q237572,As You Like It,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107215131,Comme il vous plaira,http://www.wikidata.org/entity/Q237572,As You Like It,edition_or_translation_of,1872-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q107248651,La Tempête,http://www.wikidata.org/entity/Q86440,The Tempest,edition_or_translation_of,1865-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q107248738,La Tempête,http://www.wikidata.org/entity/Q86440,The Tempest,edition_or_translation_of,1842-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q107248782,La Tempête,http://www.wikidata.org/entity/Q86440,The Tempest,edition_or_translation_of,1864-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q107249050,Burza,http://www.wikidata.org/entity/Q86440,The Tempest,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107249093,Wiele hałasu o nic,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107249218,Beaucoup de bruit pour rien,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing,edition_or_translation_of,1868-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q107249278,Beaucoup de bruit pour rien,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing,edition_or_translation_of,1864-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q107277747,"Wieczór Trzech Króli, lub co chcecie",http://www.wikidata.org/entity/Q221211,Twelfth Night,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107277795,La dodicesima notte o quel che vorrete,http://www.wikidata.org/entity/Q221211,Twelfth Night,edition_or_translation_of,1859-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q495,Turin,Point(7.676111111 45.079166666)
http://www.wikidata.org/entity/Q107286503,Miarka za miarkę,http://www.wikidata.org/entity/Q665446,Measure for Measure,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107286705,Le soir des rois ou ce que vous voudrez,http://www.wikidata.org/entity/Q221211,Twelfth Night,edition_or_translation_of,1873-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q107296468,Stracone zachody miłości,http://www.wikidata.org/entity/Q128610,Love's Labour's Lost,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107302885,Sen nocy letniej,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107309319,Zimowa powieść,http://www.wikidata.org/entity/Q743194,The Winter's Tale,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107348047,Komedya omyłek,http://www.wikidata.org/entity/Q506505,The Comedy of Errors,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107364047,Dwaj panowie z Werony,http://www.wikidata.org/entity/Q232042,The Two Gentlemen of Verona,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107411181,"Wszystko dobre, co kończy się dobrze",http://www.wikidata.org/entity/Q506865,All's Well That Ends Well,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q107607645,All's Well That Ends Well,http://www.wikidata.org/entity/Q506865,All's Well That Ends Well,edition_or_translation_of,1926-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q107607689,The Comedy of Errors,http://www.wikidata.org/entity/Q506505,The Comedy of Errors,edition_or_translation_of,1926-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q107607778,The Life and Death of King John,http://www.wikidata.org/entity/Q661222,King John,edition_or_translation_of,1927-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q107607840,The Tragedy of Richard the Third,http://www.wikidata.org/entity/Q652011,Richard III,edition_or_translation_of,1927-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q107607932,The Life of King Henry the Eighth,http://www.wikidata.org/entity/Q672059,Henry VIII,edition_or_translation_of,1925-09-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q107608271,The Chronicle History of the Life and Death of King Lear and His Three Daughters,http://www.wikidata.org/entity/Q181598,King Lear,edition_or_translation_of,1917-10-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q107608406,The Tragedy of Othello,http://www.wikidata.org/entity/Q26833,Othello,edition_or_translation_of,1918-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q107608533,"Pericles, Prince of Tyre",http://www.wikidata.org/entity/Q584729,"Pericles, Prince of Tyre",edition_or_translation_of,1925-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q107608682,The Tragedy of Titus Andronicus,http://www.wikidata.org/entity/Q272169,Titus Andronicus,edition_or_translation_of,1926-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q107608738,The Tragedy of Troilus and Cressida,http://www.wikidata.org/entity/Q183304,Troilus and Cressida,edition_or_translation_of,1927-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q107609351,Measure for Measure,http://www.wikidata.org/entity/Q665446,Measure for Measure,edition_or_translation_of,1926-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q108540646,A Midsummer-Night's Dream,http://www.wikidata.org/entity/Q108540705,A Midsummer-Night's Dream,edition_or_translation_of,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q60,New York City,Point(-74.006111111 40.712777777)
http://www.wikidata.org/entity/Q110690528,Q110690528,http://www.wikidata.org/entity/Q652011,Richard III,edition_or_translation_of,1885-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q110690528,Q110690528,http://www.wikidata.org/entity/Q215750,Julius Caesar,edition_or_translation_of,1885-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q110690528,Q110690528,http://www.wikidata.org/entity/Q130283,Macbeth,edition_or_translation_of,1885-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q110690807,Q110690807,http://www.wikidata.org/entity/Q181598,King Lear,edition_or_translation_of,1897-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q110690807,Q110690807,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream,edition_or_translation_of,1897-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q110699414,Q110699414,http://www.wikidata.org/entity/Q83186,Romeo and Juliet,edition_or_translation_of,1899-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q110699414,Q110699414,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1899-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q110699414,Q110699414,http://www.wikidata.org/entity/Q26833,Othello,edition_or_translation_of,1899-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q111156674,Q111156674,http://www.wikidata.org/entity/Q665446,Measure for Measure,edition_or_translation_of,1873-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q111156674,Q111156674,http://www.wikidata.org/entity/Q206400,The Merchant of Venice,edition_or_translation_of,1873-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q111203219,Q111203219,http://www.wikidata.org/entity/Q26833,Othello,edition_or_translation_of,1869-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q111605248,Q111605248,http://www.wikidata.org/entity/Q1066765,Venus and Adonis,edition_or_translation_of,,http://www.wikidata.org/entity/Q9056,Czech,http://www.wikidata.org/entity/Q1085,Prague,Point(14.421388888 50.0875)
http://www.wikidata.org/entity/Q112679653,The Tempest,http://www.wikidata.org/entity/Q86440,The Tempest,edition_or_translation_of,1926-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q60,New York City,Point(-74.006111111 40.712777777)
http://www.wikidata.org/entity/Q112679653,The Tempest,http://www.wikidata.org/entity/Q86440,The Tempest,edition_or_translation_of,1926-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
